track,surface,rail,post,trainer_win_pct,jockey_win_pct,tj_win,days_since,start_since_layoff,ep,lp,last_track,this_track,win
Woodbine,,,2,,,,,,,,,Woodbine,0
Woodbine,,,4,,,,,,,,,Woodbine,0
Woodbine,,,6,,,,,,,,,Woodbine,0
Woodbine,,,7,,,,,,,,,Woodbine,0
Woodbine,,,8,,,,,,,,,Woodbine,0
Woodbine,,,9,,,,,,,,,Woodbine,0
Woodbine,,,1,,,,,,,,,Woodbine,0
Woodbine,,,2,,,,,,,,,Woodbine,0
Woodbine,,,3,,,,,,,,,Woodbine,0
Woodbine,,,4,,,,,,,,,Woodbine,0
Woodbine,,,5,,,,,,,,,Woodbine,0
Woodbine,,,7,,,,,,,,,Woodbine,0
Woodbine,,,8,,,,,,,,,Woodbine,0
Woodbine,,,1,,,,,,,,,Woodbine,0
Woodbine,,,2,,,,,,,,,Woodbine,0
Woodbine,,,3,,,,,,,,,Woodbine,0
Woodbine,,,4,,,,,,,,,Woodbine,0
Woodbine,,,5,,,,,,,,,Woodbine,0
Woodbine,,,6,,,,,,,,,Woodbine,0
Woodbine,,,7,,,,,,,,,Woodbine,0
Woodbine,,,8,,,,,,,,,Woodbine,0
Woodbine,,,9,,,,,,,,,Woodbine,0
Woodbine,,,10,,,,,,,,,Woodbine,0
Woodbine,,,1,,,,,,,,,Woodbine,0
Woodbine,,,2,,,,,,,,,Woodbine,0
Woodbine,,,4,,,,,,,,,Woodbine,0
Woodbine,,,6,,,,,,,,,Woodbine,0
Woodbine,,,7,,,,,,,,,Woodbine,0
Woodbine,,,9,,,,,,,,,Woodbine,0
Woodbine,,,1,,,,,,,,,Woodbine,0
Woodbine,,,3,,,,,,,,,Woodbine,0
Woodbine,,,5,,,,,,,,,Woodbine,0
Woodbine,,,7,,,,,,,,,Woodbine,0
Woodbine,,,9,,,,,,,,,Woodbine,0
Woodbine,,,10,,,,,,,,,Woodbine,0
Woodbine,,,12,,,,,,,,,Woodbine,0
Woodbine,,,14,,,,,,,,,Woodbine,0
Finger Lakes,,,1,,,,,,,,,Finger Lakes,0
Finger Lakes,,,2,,,,,,,,,Finger Lakes,0
Finger Lakes,,,3,,,,,,,,,Finger Lakes,0
Finger Lakes,,,4,,,,,,,,,Finger Lakes,0
Finger Lakes,,,5,,,,,,,,,Finger Lakes,0
Finger Lakes,,,6,,,,,,,,,Finger Lakes,0
Finger Lakes,,,1,,,,,,,,,Finger Lakes,0
Finger Lakes,,,2,,,,,,,,,Finger Lakes,0
Finger Lakes,,,3,,,,,,,,,Finger Lakes,0
Finger Lakes,,,4,,,,,,,,,Finger Lakes,0
Finger Lakes,,,5,,,,,,,,,Finger Lakes,0
Finger Lakes,,,1,,,,,,,,,Finger Lakes,0
Finger Lakes,,,2,,,,,,,,,Finger Lakes,0
Finger Lakes,,,3,,,,,,,,,Finger Lakes,0
Finger Lakes,,,4,,,,,,,,,Finger Lakes,0
Finger Lakes,,,5,,,,,,,,,Finger Lakes,0
Finger Lakes,,,1,,,,,,,,,Finger Lakes,0
Finger Lakes,,,2,,,,,,,,,Finger Lakes,0
Finger Lakes,,,3,,,,,,,,,Finger Lakes,0
Finger Lakes,,,4,,,,,,,,,Finger Lakes,0
Finger Lakes,,,5,,,,,,,,,Finger Lakes,0
Finger Lakes,,,6,,,,,,,,,Finger Lakes,0
Finger Lakes,,,1,,,,,,,,,Finger Lakes,0
Finger Lakes,,,2,,,,,,,,,Finger Lakes,0
Finger Lakes,,,3,,,,,,,,,Finger Lakes,0
Finger Lakes,,,4,,,,,,,,,Finger Lakes,0
Finger Lakes,,,5,,,,,,,,,Finger Lakes,0
Finger Lakes,,,6,,,,,,,,,Finger Lakes,0
Finger Lakes,,,7,,,,,,,,,Finger Lakes,0
Finger Lakes,,,8,,,,,,,,,Finger Lakes,0
Finger Lakes,,,1,,,,,,,,,Finger Lakes,0
Finger Lakes,,,2,,,,,,,,,Finger Lakes,0
Finger Lakes,,,3,,,,,,,,,Finger Lakes,0
Finger Lakes,,,4,,,,,,,,,Finger Lakes,0
Finger Lakes,,,5,,,,,,,,,Finger Lakes,0
Finger Lakes,,,6,,,,,,,,,Finger Lakes,0
Finger Lakes,,,7,,,,,,,,,Finger Lakes,0
Finger Lakes,,,1,,,,,,,,,Finger Lakes,0
Finger Lakes,,,2,,,,,,,,,Finger Lakes,0
Finger Lakes,,,3,,,,,,,,,Finger Lakes,0
Finger Lakes,,,4,,,,,,,,,Finger Lakes,0
Finger Lakes,,,5,,,,,,,,,Finger Lakes,0
Finger Lakes,,,1,,,,,,,,,Finger Lakes,0
Finger Lakes,,,2,,,,,,,,,Finger Lakes,0
Finger Lakes,,,3,,,,,,,,,Finger Lakes,0
Finger Lakes,,,4,,,,,,,,,Finger Lakes,0
Finger Lakes,,,5,,,,,,,,,Finger Lakes,0
Finger Lakes,,,6,,,,,,,,,Finger Lakes,0
Finger Lakes,,,7,,,,,,,,,Finger Lakes,0
Finger Lakes,,,8,,,,,,,,,Finger Lakes,0
Finger Lakes,,,9,,,,,,,,,Finger Lakes,0
Finger Lakes,,,10,,,,,,,,,Finger Lakes,0
Finger Lakes,,,1,,,,,,,,,Finger Lakes,0
Finger Lakes,,,1,,,,,,,,,Finger Lakes,0
Finger Lakes,,,2,,,,,,,,,Finger Lakes,0
Finger Lakes,,,3,,,,,,,,,Finger Lakes,0
Finger Lakes,,,4,,,,,,,,,Finger Lakes,0
Finger Lakes,,,5,,,,,,,,,Finger Lakes,0
Finger Lakes,,,6,,,,,,,,,Finger Lakes,0
Finger Lakes,,,7,,,,,,,,,Finger Lakes,0
Louisiana Downs,,,1,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,2,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,3,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,4,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,5,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,6,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,1,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,2,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,3,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,4,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,5,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,6,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,7,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,8,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,1,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,2,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,3,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,4,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,5,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,6,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,1,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,2,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,3,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,4,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,5,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,6,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,7,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,8,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,1,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,2,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,3,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,4,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,5,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,6,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,7,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,8,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,9,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,10,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,1,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,2,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,3,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,4,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,5,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,6,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,7,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,8,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,9,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,1,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,2,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,3,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,4,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,5,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,6,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,7,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,8,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,9,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,10,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,11,,,,,,,,,Louisiana Downs,0
Parx Racing,,,1,,,,,,,,,Parx Racing,0
Parx Racing,,,2,,,,,,,,,Parx Racing,0
Parx Racing,,,3,,,,,,,,,Parx Racing,0
Parx Racing,,,4,,,,,,,,,Parx Racing,0
Parx Racing,,,5,,,,,,,,,Parx Racing,0
Parx Racing,,,6,,,,,,,,,Parx Racing,0
Parx Racing,,,7,,,,,,,,,Parx Racing,0
Parx Racing,,,8,,,,,,,,,Parx Racing,0
Parx Racing,,,1,,,,,,,,,Parx Racing,0
Parx Racing,,,2,,,,,,,,,Parx Racing,0
Parx Racing,,,3,,,,,,,,,Parx Racing,0
Parx Racing,,,4,,,,,,,,,Parx Racing,0
Parx Racing,,,5,,,,,,,,,Parx Racing,0
Parx Racing,,,6,,,,,,,,,Parx Racing,0
Parx Racing,,,1,,,,,,,,,Parx Racing,0
Parx Racing,,,2,,,,,,,,,Parx Racing,0
Parx Racing,,,3,,,,,,,,,Parx Racing,0
Parx Racing,,,4,,,,,,,,,Parx Racing,0
Parx Racing,,,5,,,,,,,,,Parx Racing,0
Parx Racing,,,6,,,,,,,,,Parx Racing,0
Parx Racing,,,1,,,,,,,,,Parx Racing,0
Parx Racing,,,2,,,,,,,,,Parx Racing,0
Parx Racing,,,3,,,,,,,,,Parx Racing,0
Parx Racing,,,4,,,,,,,,,Parx Racing,0
Parx Racing,,,5,,,,,,,,,Parx Racing,0
Parx Racing,,,6,,,,,,,,,Parx Racing,0
Parx Racing,,,1,,,,,,,,,Parx Racing,0
Parx Racing,,,2,,,,,,,,,Parx Racing,0
Parx Racing,,,3,,,,,,,,,Parx Racing,0
Parx Racing,,,4,,,,,,,,,Parx Racing,0
Parx Racing,,,5,,,,,,,,,Parx Racing,0
Parx Racing,,,6,,,,,,,,,Parx Racing,0
Parx Racing,,,7,,,,,,,,,Parx Racing,0
Parx Racing,,,1,,,,,,,,,Parx Racing,0
Parx Racing,,,2,,,,,,,,,Parx Racing,0
Parx Racing,,,3,,,,,,,,,Parx Racing,0
Parx Racing,,,4,,,,,,,,,Parx Racing,0
Parx Racing,,,5,,,,,,,,,Parx Racing,0
Parx Racing,,,6,,,,,,,,,Parx Racing,0
Parx Racing,,,7,,,,,,,,,Parx Racing,0
Parx Racing,,,8,,,,,,,,,Parx Racing,0
Parx Racing,,,9,,,,,,,,,Parx Racing,0
Parx Racing,,,1,,,,,,,,,Parx Racing,0
Parx Racing,,,2,,,,,,,,,Parx Racing,0
Parx Racing,,,3,,,,,,,,,Parx Racing,0
Parx Racing,,,4,,,,,,,,,Parx Racing,0
Parx Racing,,,5,,,,,,,,,Parx Racing,0
Parx Racing,,,6,,,,,,,,,Parx Racing,0
Parx Racing,,,1,,,,,,,,,Parx Racing,0
Parx Racing,,,2,,,,,,,,,Parx Racing,0
Parx Racing,,,3,,,,,,,,,Parx Racing,0
Parx Racing,,,4,,,,,,,,,Parx Racing,0
Parx Racing,,,5,,,,,,,,,Parx Racing,0
Parx Racing,,,6,,,,,,,,,Parx Racing,0
Parx Racing,,,1,,,,,,,,,Parx Racing,0
Parx Racing,,,2,,,,,,,,,Parx Racing,0
Parx Racing,,,3,,,,,,,,,Parx Racing,0
Parx Racing,,,4,,,,,,,,,Parx Racing,0
Parx Racing,,,5,,,,,,,,,Parx Racing,0
Parx Racing,,,6,,,,,,,,,Parx Racing,0
Parx Racing,,,7,,,,,,,,,Parx Racing,0
Parx Racing,,,8,,,,,,,,,Parx Racing,0
Parx Racing,,,9,,,,,,,,,Parx Racing,0
Finger Lakes,,,1,,,,,,,,,Finger Lakes,0
Finger Lakes,,,1,,,,,,,,,Finger Lakes,0
Finger Lakes,,,2,,,,,,,,,Finger Lakes,0
Finger Lakes,,,3,,,,,,,,,Finger Lakes,0
Finger Lakes,,,4,,,,,,,,,Finger Lakes,0
Finger Lakes,,,5,,,,,,,,,Finger Lakes,0
Finger Lakes,,,6,,,,,,,,,Finger Lakes,0
Finger Lakes,,,7,,,,,,,,,Finger Lakes,0
Finger Lakes,,,1,,,,,,,,,Finger Lakes,0
Finger Lakes,,,2,,,,,,,,,Finger Lakes,0
Finger Lakes,,,3,,,,,,,,,Finger Lakes,0
Finger Lakes,,,4,,,,,,,,,Finger Lakes,0
Finger Lakes,,,5,,,,,,,,,Finger Lakes,0
Finger Lakes,,,6,,,,,,,,,Finger Lakes,0
Finger Lakes,,,1,,,,,,,,,Finger Lakes,0
Finger Lakes,,,2,,,,,,,,,Finger Lakes,0
Finger Lakes,,,3,,,,,,,,,Finger Lakes,0
Finger Lakes,,,4,,,,,,,,,Finger Lakes,0
Finger Lakes,,,5,,,,,,,,,Finger Lakes,0
Finger Lakes,,,6,,,,,,,,,Finger Lakes,0
Finger Lakes,,,1,,,,,,,,,Finger Lakes,0
Finger Lakes,,,2,,,,,,,,,Finger Lakes,0
Finger Lakes,,,3,,,,,,,,,Finger Lakes,0
Finger Lakes,,,4,,,,,,,,,Finger Lakes,0
Finger Lakes,,,5,,,,,,,,,Finger Lakes,0
Finger Lakes,,,6,,,,,,,,,Finger Lakes,0
Finger Lakes,,,7,,,,,,,,,Finger Lakes,0
Finger Lakes,,,8,,,,,,,,,Finger Lakes,0
Finger Lakes,,,9,,,,,,,,,Finger Lakes,0
Finger Lakes,,,1,,,,,,,,,Finger Lakes,0
Finger Lakes,,,2,,,,,,,,,Finger Lakes,0
Finger Lakes,,,3,,,,,,,,,Finger Lakes,0
Finger Lakes,,,4,,,,,,,,,Finger Lakes,0
Finger Lakes,,,5,,,,,,,,,Finger Lakes,0
Finger Lakes,,,6,,,,,,,,,Finger Lakes,0
Finger Lakes,,,7,,,,,,,,,Finger Lakes,0
Finger Lakes,,,8,,,,,,,,,Finger Lakes,0
Finger Lakes,,,1,,,,,,,,,Finger Lakes,0
Finger Lakes,,,2,,,,,,,,,Finger Lakes,0
Finger Lakes,,,3,,,,,,,,,Finger Lakes,0
Finger Lakes,,,4,,,,,,,,,Finger Lakes,0
Finger Lakes,,,5,,,,,,,,,Finger Lakes,0
Finger Lakes,,,6,,,,,,,,,Finger Lakes,0
Finger Lakes,,,7,,,,,,,,,Finger Lakes,0
Finger Lakes,,,8,,,,,,,,,Finger Lakes,0
Finger Lakes,,,9,,,,,,,,,Finger Lakes,0
Finger Lakes,,,10,,,,,,,,,Finger Lakes,0
Finger Lakes,,,1,,,,,,,,,Finger Lakes,0
Finger Lakes,,,2,,,,,,,,,Finger Lakes,0
Finger Lakes,,,3,,,,,,,,,Finger Lakes,0
Finger Lakes,,,4,,,,,,,,,Finger Lakes,0
Finger Lakes,,,5,,,,,,,,,Finger Lakes,0
Finger Lakes,,,6,,,,,,,,,Finger Lakes,0
Finger Lakes,,,7,,,,,,,,,Finger Lakes,0
Finger Lakes,,,1,,,,,,,,,Finger Lakes,0
Finger Lakes,,,2,,,,,,,,,Finger Lakes,0
Finger Lakes,,,3,,,,,,,,,Finger Lakes,0
Finger Lakes,,,4,,,,,,,,,Finger Lakes,0
Finger Lakes,,,5,,,,,,,,,Finger Lakes,0
Finger Lakes,,,6,,,,,,,,,Finger Lakes,0
Finger Lakes,,,7,,,,,,,,,Finger Lakes,0
Finger Lakes,,,8,,,,,,,,,Finger Lakes,0
Louisiana Downs,,,1,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,2,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,3,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,4,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,5,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,6,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,7,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,1,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,2,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,3,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,4,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,5,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,6,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,1,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,2,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,3,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,4,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,5,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,6,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,7,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,8,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,1,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,2,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,3,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,4,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,5,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,6,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,7,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,1,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,2,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,3,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,4,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,5,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,6,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,7,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,8,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,1,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,2,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,3,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,4,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,5,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,6,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,7,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,1,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,2,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,3,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,4,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,5,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,6,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,7,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,8,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,9,,,,,,,,,Louisiana Downs,0
Parx Racing,,,1,,,,,,,,,Parx Racing,0
Parx Racing,,,2,,,,,,,,,Parx Racing,0
Parx Racing,,,3,,,,,,,,,Parx Racing,0
Parx Racing,,,4,,,,,,,,,Parx Racing,0
Parx Racing,,,5,,,,,,,,,Parx Racing,0
Parx Racing,,,6,,,,,,,,,Parx Racing,0
Parx Racing,,,7,,,,,,,,,Parx Racing,0
Parx Racing,,,1,,,,,,,,,Parx Racing,0
Parx Racing,,,2,,,,,,,,,Parx Racing,0
Parx Racing,,,3,,,,,,,,,Parx Racing,0
Parx Racing,,,4,,,,,,,,,Parx Racing,0
Parx Racing,,,5,,,,,,,,,Parx Racing,0
Parx Racing,,,6,,,,,,,,,Parx Racing,0
Parx Racing,,,1,,,,,,,,,Parx Racing,0
Parx Racing,,,2,,,,,,,,,Parx Racing,0
Parx Racing,,,3,,,,,,,,,Parx Racing,0
Parx Racing,,,4,,,,,,,,,Parx Racing,0
Parx Racing,,,5,,,,,,,,,Parx Racing,0
Parx Racing,,,6,,,,,,,,,Parx Racing,0
Parx Racing,,,1,,,,,,,,,Parx Racing,0
Parx Racing,,,2,,,,,,,,,Parx Racing,0
Parx Racing,,,3,,,,,,,,,Parx Racing,0
Parx Racing,,,4,,,,,,,,,Parx Racing,0
Parx Racing,,,5,,,,,,,,,Parx Racing,0
Parx Racing,,,6,,,,,,,,,Parx Racing,0
Parx Racing,,,1,,,,,,,,,Parx Racing,0
Parx Racing,,,2,,,,,,,,,Parx Racing,0
Parx Racing,,,3,,,,,,,,,Parx Racing,0
Parx Racing,,,4,,,,,,,,,Parx Racing,0
Parx Racing,,,5,,,,,,,,,Parx Racing,0
Parx Racing,,,6,,,,,,,,,Parx Racing,0
Parx Racing,,,7,,,,,,,,,Parx Racing,0
Parx Racing,,,8,,,,,,,,,Parx Racing,0
Parx Racing,,,1,,,,,,,,,Parx Racing,0
Parx Racing,,,2,,,,,,,,,Parx Racing,0
Parx Racing,,,3,,,,,,,,,Parx Racing,0
Parx Racing,,,4,,,,,,,,,Parx Racing,0
Parx Racing,,,5,,,,,,,,,Parx Racing,0
Parx Racing,,,6,,,,,,,,,Parx Racing,0
Parx Racing,,,7,,,,,,,,,Parx Racing,0
Parx Racing,,,1,,,,,,,,,Parx Racing,0
Parx Racing,,,2,,,,,,,,,Parx Racing,0
Parx Racing,,,3,,,,,,,,,Parx Racing,0
Parx Racing,,,4,,,,,,,,,Parx Racing,0
Parx Racing,,,5,,,,,,,,,Parx Racing,0
Parx Racing,,,6,,,,,,,,,Parx Racing,0
Parx Racing,,,1,,,,,,,,,Parx Racing,0
Parx Racing,,,2,,,,,,,,,Parx Racing,0
Parx Racing,,,3,,,,,,,,,Parx Racing,0
Parx Racing,,,4,,,,,,,,,Parx Racing,0
Parx Racing,,,5,,,,,,,,,Parx Racing,0
Parx Racing,,,6,,,,,,,,,Parx Racing,0
Parx Racing,,,7,,,,,,,,,Parx Racing,0
Parx Racing,,,1,,,,,,,,,Parx Racing,0
Parx Racing,,,2,,,,,,,,,Parx Racing,0
Parx Racing,,,3,,,,,,,,,Parx Racing,0
Parx Racing,,,4,,,,,,,,,Parx Racing,0
Parx Racing,,,5,,,,,,,,,Parx Racing,0
Parx Racing,,,6,,,,,,,,,Parx Racing,0
Parx Racing,,,7,,,,,,,,,Parx Racing,0
Parx Racing,,,8,,,,,,,,,Parx Racing,0
Parx Racing,,,9,,,,,,,,,Parx Racing,0
Finger Lakes,,,1,,,,,,,,,Finger Lakes,0
Finger Lakes,,,2,,,,,,,,,Finger Lakes,0
Finger Lakes,,,3,,,,,,,,,Finger Lakes,0
Finger Lakes,,,4,,,,,,,,,Finger Lakes,0
Finger Lakes,,,5,,,,,,,,,Finger Lakes,0
Finger Lakes,,,6,,,,,,,,,Finger Lakes,0
Finger Lakes,,,1,,,,,,,,,Finger Lakes,0
Finger Lakes,,,2,,,,,,,,,Finger Lakes,0
Finger Lakes,,,3,,,,,,,,,Finger Lakes,0
Finger Lakes,,,4,,,,,,,,,Finger Lakes,0
Finger Lakes,,,5,,,,,,,,,Finger Lakes,0
Finger Lakes,,,6,,,,,,,,,Finger Lakes,0
Finger Lakes,,,1,,,,,,,,,Finger Lakes,0
Finger Lakes,,,2,,,,,,,,,Finger Lakes,0
Finger Lakes,,,3,,,,,,,,,Finger Lakes,0
Finger Lakes,,,4,,,,,,,,,Finger Lakes,0
Finger Lakes,,,5,,,,,,,,,Finger Lakes,0
Finger Lakes,,,1,,,,,,,,,Finger Lakes,0
Finger Lakes,,,2,,,,,,,,,Finger Lakes,0
Finger Lakes,,,3,,,,,,,,,Finger Lakes,0
Finger Lakes,,,4,,,,,,,,,Finger Lakes,0
Finger Lakes,,,5,,,,,,,,,Finger Lakes,0
Finger Lakes,,,6,,,,,,,,,Finger Lakes,0
Finger Lakes,,,7,,,,,,,,,Finger Lakes,0
Finger Lakes,,,1,,,,,,,,,Finger Lakes,0
Finger Lakes,,,2,,,,,,,,,Finger Lakes,0
Finger Lakes,,,3,,,,,,,,,Finger Lakes,0
Finger Lakes,,,4,,,,,,,,,Finger Lakes,0
Finger Lakes,,,5,,,,,,,,,Finger Lakes,0
Finger Lakes,,,6,,,,,,,,,Finger Lakes,0
Finger Lakes,,,7,,,,,,,,,Finger Lakes,0
Finger Lakes,,,8,,,,,,,,,Finger Lakes,0
Finger Lakes,,,1,,,,,,,,,Finger Lakes,0
Finger Lakes,,,2,,,,,,,,,Finger Lakes,0
Finger Lakes,,,3,,,,,,,,,Finger Lakes,0
Finger Lakes,,,4,,,,,,,,,Finger Lakes,0
Finger Lakes,,,5,,,,,,,,,Finger Lakes,0
Finger Lakes,,,6,,,,,,,,,Finger Lakes,0
Finger Lakes,,,7,,,,,,,,,Finger Lakes,0
Finger Lakes,,,8,,,,,,,,,Finger Lakes,0
Finger Lakes,,,9,,,,,,,,,Finger Lakes,0
Finger Lakes,,,10,,,,,,,,,Finger Lakes,0
Finger Lakes,,,1,,,,,,,,,Finger Lakes,0
Finger Lakes,,,2,,,,,,,,,Finger Lakes,0
Finger Lakes,,,3,,,,,,,,,Finger Lakes,0
Finger Lakes,,,4,,,,,,,,,Finger Lakes,0
Finger Lakes,,,5,,,,,,,,,Finger Lakes,0
Finger Lakes,,,6,,,,,,,,,Finger Lakes,0
Finger Lakes,,,7,,,,,,,,,Finger Lakes,0
Finger Lakes,,,8,,,,,,,,,Finger Lakes,0
Finger Lakes,,,1,,,,,,,,,Finger Lakes,0
Finger Lakes,,,2,,,,,,,,,Finger Lakes,0
Finger Lakes,,,3,,,,,,,,,Finger Lakes,0
Finger Lakes,,,4,,,,,,,,,Finger Lakes,0
Finger Lakes,,,5,,,,,,,,,Finger Lakes,0
Finger Lakes,,,6,,,,,,,,,Finger Lakes,0
Finger Lakes,,,7,,,,,,,,,Finger Lakes,0
Louisiana Downs,,,1,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,2,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,3,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,4,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,5,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,6,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,1,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,2,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,3,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,4,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,5,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,6,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,1,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,2,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,3,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,4,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,5,,,,,,,,,Louisiana Downs,0
Louisiana Downs,,,6,,,,,,,,,Louisiana Downs,0
